sample_id	population_label	category	locality	country	lat	lon	date_bp	date_sd	coverage	snps_1240k	mol_sex	assessment	publication	publication_doi	usable_ancient
I1876.AG	Hungary_EN_Starcevo-1	West_Eurasian_control	Mérnöki-telep (Tolna County, Szekszárd)	Hungary	46.208562	18.700047	7541.0	29.0	0.22426235	216198.0	M	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	True
I1877.AG	Hungary_EN_Starcevo-2	West_Eurasian_control	Mérnöki-telep (Tolna County, Szekszárd)	Hungary	46.208562	18.700047	7567.0	39.0	1.69346511	747243.0	M	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	True
I1878.AG	Hungary_EN_Starcevo-1	West_Eurasian_control	Mérnöki-telep (Tolna County, Szekszárd)	Hungary	46.208562	18.700047	7687.0	39.0	5.49391251	964417.0	M	Pass	LipsonReichNature2017	..	True
I1879.AG	Croatia_Medieval	Philippine_Negrito	Jugobanka (Vukovar-Syrmia County, Vinkovci)	Croatia	45.28274	18.79404	396.0	51.0	0.15527546	158313.0	M	Pass	LazaridisReichScience2022	https://doi.org/10.1126/science.abm4247	False
I1880.AG	Hungary_EN_Starcevo-2	West_Eurasian_control	Lánycsók-Gata-Csatola (Baranya County, Bóly)	Hungary	45.993	18.58127	7600.0	87.0	2.96259296	792527.0	M	Pass	LipsonReichNature2017	..	True
I1881.AG	Hungary_Avar-1	West_Eurasian_control	Bagódomb (Somogy County, Siófok)	Hungary	46.78937	17.78489	1287.0	23.0	3.02010448	811967.0	M	Pass	GyurisSzécsényi-NagyCell2025	https://doi.org/10.1016/j.cell.2025.09.002	True
I1882.AG	Hungary_MN_LBK	West_Eurasian_control	Szőlőskert-Tangazdaság (Pest County, Budakeszi)	Hungary	47.50163	18.910468	7050.0	115.0	0.18262287	179954.0	M	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	True
I1883.AG	Hungary_MN_LBK-o	West_Eurasian_control	Tolna-Mözs-TO26 (Tolna County, Tolna)	Hungary	46.407092	18.742154	7146.0	74.0	0.06261043	66332.0	M	Questionable	LipsonReichNature2017	https://doi.org/10.1038/nature24476	True
I1885.AG	Hungary_MN_Vinca	West_Eurasian_control	Versend-Gilencsa (Baranya County)	Hungary	45.5853	18.30771	7228.0	43.0	0.05596369	58626.0	F	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	True
I1893.AG	Hungary_LN_Sopot	West_Eurasian_control	Alsónyék-elkerülö 2 (Tolna County, Szekszárd)	Hungary	46.204524	18.729916	6895.0	52.0	0.06134331	61201.0	M	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	True
I1895.AG	Hungary_MN_Vinca	West_Eurasian_control	Szederkény/Kukorica-dűlő (Baranya County, Bóly District)	Hungary	46.0526762	18.2659314	7195.0	55.0	3.79607331	940711.0	F	Pass	LipsonReichNature2017	..	True
I1904.AG	Hungary_MN_LBK	West_Eurasian_control	Bátaszék-Lajvér (Tolna County, Szekszárd)	Hungary	46.20487	18.7004	7010.0	79.0	3.01494126	798727.0	M	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	True
I1905.AG	Hungary_LN_Lengyel	West_Eurasian_control	Csabdi-Télizöldes (Fejér County, Bicske)	Hungary	47.51062	18.61693	6664.0	57.0	1.62306249	743607.0	M	Pass	LipsonReichNature2017	https://doi.org/10.1038/s41467-025-60368-2	True
I1907.AG	Hungary_C_Balaton_Lasinja	West_Eurasian_control	Proletár-dülö-M85-2 (Győr-Moson-Sopron County, Csorna)	Hungary	47.63868	17.36453	6183.0	75.0	5.2746248	985784.0	F	Pass	LipsonReichNature2017	https://doi.org/10.1038/s41467-025-60368-2	True
I1917.AG	Ukraine_Dnieperpetrovsk_EBA_Yamnaya	West_Eurasian_control	Ozera (Dnieperpetrovsk Oblast, Nikopol District, Pokrov Municipality)	Ukraine	47.641973	34.164022	4955.0	68.0	1.00564556	616570.0	F	Pass	MathiesonReichNature2018	https://doi.org/10.1038/nature25778	True
I1926.AG	Ukraine_Ternopil_Eneolithic_Trypillia	West_Eurasian_control	Verteba Cave (Ternopil Oblast, Chortkiv District, Bilche-Zolote Municipality)	Ukraine	48.7889	25.8715	5649.0	35.0	0.23631999	225490.0	M	Pass	MathiesonReichNature2018	https://doi.org/10.1038/nature25778	True
I1944.AG	Iran_GanjDareh_N	West_Eurasian_control	Ganj Dareh (Hamadan Province, Tuyserkan)	Iran	34.45	48.116	9800.0	87.0	0.06156145	63531.0	F	Pass	LazaridisReichNature2016	https://doi.org/10.1126/science.aat7487	True
I1946.AG	Iran_GanjDareh_N	West_Eurasian_control	Ganj Dareh (Hamadan Province, Tuyserkan)	Iran	34.45	48.116	9975.0	101.0	0.17456822	167840.0	M	Pass	NarasimhanReichScience2019	https://doi.org/10.1126/science.aat7487	True
I1947.AG	Iran_GanjDareh_N	West_Eurasian_control	Ganj Dareh (Hamadan Province, Tuyserkan)	Iran	34.45	48.116	9992.0	105.0	3.68005169	926654.0	M	Pass	NarasimhanReichScience2019	https://doi.org/10.1126/science.aat7487	True
I1949.AG	Iran_GanjDareh_N	West_Eurasian_control	Ganj Dareh (Hamadan Province, Tuyserkan)	Iran	34.45	48.116	10042.0	90.0	0.16451381	147356.0	M	Pass	LazaridisReichNature2016	https://doi.org/10.1126/science.aat7487	True
I1951.AG	Iran_GanjDareh_N	West_Eurasian_control	Ganj Dareh (Hamadan Province, Tuyserkan)	Iran	34.45	48.116	9848.0	135.0	0.03965536	37667.0	F	Pass	LazaridisReichNature2016	https://doi.org/10.1126/science.aat7487	True
I1952.AG	Iran_GanjDareh_N	West_Eurasian_control	Ganj Dareh (Hamadan Province, Tuyserkan)	Iran	34.45	48.116	9952.0	130.0	0.2380964	208641.0	M	CRITICAL	NarasimhanReichScience2019	https://doi.org/10.1126/science.aat7487	True
I1954.AG	Iran_GanjDareh_N	West_Eurasian_control	Ganj Dareh (Hamadan Province, Tuyserkan)	Iran	34.45	48.116	10162.0	80.0	5.58518354	929338.0	M	Pass	NarasimhanReichScience2019	https://doi.org/10.1126/science.aat7487	True
I1970.AG	Portugal_C	West_Eurasian_control	Verdelha dos Ruivos (Lisbon, Vialonga)	Portugal	38.875	-9.075	4635.0	108.0	0.21592437	212143.0	M	Pass	OlaldeReichNature2018	https://doi.org/10.1038/nature25738	True
I1976.AG	Spain_C	West_Eurasian_control	El Sotillo (Basque Country, Álava, Laguardia)	Spain	42.5731538	-2.621938	4427.0	63.0	0.14195764	141847.0	M	Pass	LipsonReichNature2017	https://doi.org/10.1126/science.aav4040	True
I1977.AG	Spain_MBA	West_Eurasian_control	El Sotillo (Basque Country, Álava, Laguardia)	Spain	42.5731538	-2.621938	3475.0	42.0	0.11722008	121359.0	F	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	True
I1978.AG	Spain_C	West_Eurasian_control	Alto de la Huesera (Basque Country, Álava, Laguardia)	Spain	42.569508	-2.566083	4825.0	130.0	2.36655632	859038.0	F	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	True
I1979.AG	Italy_EmiliaRomagna_BellBeaker1-1	West_Eurasian_control	Via Guidorossi (Emilia-Romagna, Parma)	Italy	44.782419	10.29762	4000.0	87.0	0.44672569	388519.0	F	Pass	OlaldeReichNature2018	https://doi.org/10.1038/nature25738	True
I1981.AG	Spain_C	West_Eurasian_control	Alto de la Huesera (Basque Country, Álava, Laguardia)	Spain	42.569508	-2.566083	4891.0	41.0	0.1275526	123312.0	F	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	True
I1982.AG	Spain_MBA	West_Eurasian_control	Ondarre (Basque Country, Gipuzkoa, Aralar)	Spain	42.9933	-2.11339	3558.0	51.0	0.01503252	16376.0	F	Questionable	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	False
I2005.AG	Germany_HalberstadtSonntagsfeld_EN_LBK	West_Eurasian_control	Halberstadt-Sonntagsfeld (Saxony-Anhalt, Harz)	Germany	51.895833	11.046667	7100.0	66.0	0.01128069	10817.0	F	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	False
I2008.AG	Germany_HalberstadtSonntagsfeld_EN_LBK	West_Eurasian_control	Halberstadt-Sonntagsfeld (Saxony-Anhalt, Harz)	Germany	51.895833	11.046667	7041.0	72.0	0.05410993	56142.0	F	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	True
I2016.AG	Germany_HalberstadtSonntagsfeld_EN_LBK	West_Eurasian_control	Halberstadt-Sonntagsfeld (Saxony-Anhalt, Harz)	Germany	51.895833	11.046667	7125.0	188.0	0.02700152	27670.0	F	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	False
I2017.AG	Germany_HalberstadtSonntagsfeld_EN_LBK	West_Eurasian_control	Halberstadt-Sonntagsfeld (Saxony-Anhalt, Harz)	Germany	51.895833	11.046667	7125.0	188.0	0.02277952	23175.0	F	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	False
I2021.AG	Germany_HalberstadtSonntagsfeld_EN_LBK	West_Eurasian_control	Halberstadt-Sonntagsfeld (Saxony-Anhalt, Harz)	Germany	51.895833	11.046667	7125.0	188.0	0.01455887	14554.0	M	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	False
I2026.AG	Germany_HalberstadtSonntagsfeld_EN_LBK	West_Eurasian_control	Halberstadt-Sonntagsfeld (Saxony-Anhalt, Harz)	Germany	51.895833	11.046667	7125.0	188.0	0.05601844	58511.0	M	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	True
I2029.AG	Germany_HalberstadtSonntagsfeld_EN_LBK	West_Eurasian_control	Halberstadt-Sonntagsfeld (Saxony-Anhalt, Harz)	Germany	51.895833	11.046667	7100.0	66.0	0.13561421	132975.0	F	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	True
I2030.AG	Germany_HalberstadtSonntagsfeld_EN_LBK	West_Eurasian_control	Halberstadt-Sonntagsfeld (Saxony-Anhalt, Harz)	Germany	51.895833	11.046667	7125.0	188.0	0.79967305	550749.0	F	Pass	LipsonReichNature2017	..	True
I2032.AG	Germany_HalberstadtSonntagsfeld_EN_LBK	West_Eurasian_control	Halberstadt-Sonntagsfeld (Saxony-Anhalt, Harz)	Germany	51.895833	11.046667	7125.0	188.0	0.11676816	117471.0	F	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	True
I2036.AG	Germany_HalberstadtSonntagsfeld_EN_LBK	West_Eurasian_control	Halberstadt-Sonntagsfeld (Saxony-Anhalt, Harz)	Germany	51.895833	11.046667	7125.0	188.0	0.32752757	295054.0	F	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	True
I2037.AG	Germany_HalberstadtSonntagsfeld_EN_LBK	West_Eurasian_control	Halberstadt-Sonntagsfeld (Saxony-Anhalt, Harz)	Germany	51.895833	11.046667	7050.0	67.0	0.08975969	92944.0	M	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	True
I2038.AG	Germany_HalberstadtSonntagsfeld_EN_LBK	West_Eurasian_control	Halberstadt-Sonntagsfeld (Saxony-Anhalt, Harz)	Germany	51.895833	11.046667	7100.0	87.0	0.19570865	188534.0	F	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	True
I2062.AG	Israel_MLBA	West_Eurasian_control	Tel Shadud (Northern Disctrict, Yizre'el)	Israel	32.6606	35.2341	3170.0	68.0	1.29345346	626296.0	M	Questionable	vandenBrinkReichLevant2017	https://doi.org/10.1080/00758914.2017.1368204	True
I2069.AG	Russia_Altai_EIA_Afanasievo	Ancient_Siberian	Kaminnaya-Cave (Altai Republic, Ust-Kansky District)	Russia	50.9126	84.814383	5061.0	118.0	5.1755216	875500.0	F	Pass	NarasimhanReichScience2019	https://doi.org/10.1126/science.aat7487	True
I2071.AG	Russia_Altai_Afanasievo	Ancient_Siberian	Ust'-Kuyum (Altai Republic, Chemalsky District, Elekmonar Village)	Russia	51.4968	85.9717	4940.0	47.0	0.69882561	515744.0	M	Pass	NarasimhanReichScience2019	https://doi.org/10.1126/science.aat7487	True
I2072.AG	Russia_AltaiKrai_N	Ancient_Siberian	Solontcy-5 (Altai Krai, Krasnogorsky District)	Russia	52.4948	86.2563	5805.0	64.0	3.13693782	862329.0	M	Pass	ZengReichNature2025	https://doi.org/10.1038/s41586-025-09189-3	True
I2073.AG	Russia_AltaiKrai_N	Ancient_Siberian	Solontcy-5 (Altai Krai, Krasnogorsky District)	Russia	52.4948	86.2563	5828.0	54.0	1.00992231	650931.0	M	Pass	ZengReichNature2025	https://doi.org/10.1038/s41586-025-09189-3	True
I2074.AG	Russia_KemerovoOblastKuzbass_N	West_Eurasian_control	Vas'kovo-4 (Kemerovo Oblast–Kuzbass, Promyshlennovsky District)	Russia	55.0526	85.1067	7424.0	56.0	0.39869151	348337.0	M	Pass	ZengReichNature2025	https://doi.org/10.1038/s41586-025-09189-3	True
I2075.AG	Russia_KemerovoOblastKuzbass_N	West_Eurasian_control	Vas'kovo-4 (Kemerovo Oblast–Kuzbass, Promyshlennovsky District)	Russia	55.0526	85.1067	7394.0	50.0	2.24556095	800974.0	M	Pass	ZengReichNature2025	https://doi.org/10.1038/s41586-025-09189-3	True
I2076.AG	Russia_KemerovoOblastKuzbass_N	West_Eurasian_control	Lebedi-2 (Kemerovo Oblast–Kuzbass, Promyshlennovsky District)	Russia	55.0334	85.5885	6492.0	69.0	1.28874565	683039.0	M	Pass	ZengReichNature2025	https://doi.org/10.1038/s41586-025-09189-3	True
I2105.AG	Ukraine_Dnieperpetrovsk_EBA_Yamnaya	West_Eurasian_control	Shevchenko (Dnieperpetrovsk Oblast, Nikopol District, Pokrov Municipality)	Ukraine	48.22036	37.14611	4850.0	231.0	5.54261502	814190.0	F	Pass	MathiesonReichNature2018	https://doi.org/10.1038/nature25778	True
I2109.AG	Ukraine_Ternopil_Eneolithic_Trypillia	West_Eurasian_control	Verteba Cave (Ternopil Oblast, Chortkiv District, Bilche-Zolote Municipality)	Ukraine	48.7889	25.8715	5589.0	48.0	0.04077213	43756.0	M	Questionable	NikitinReichNature2025	https://doi.org/10.1038/s41586-024-08372-2	True
I2111.AG	Ukraine_Ternopil_Eneolithic_Trypillia	West_Eurasian_control	Verteba Cave (Ternopil Oblast, Chortkiv District, Bilche-Zolote Municipality)	Ukraine	48.7889	25.8715	5622.0	35.0	0.08407676	87583.0	M	Pass	MathiesonReichNature2018	https://doi.org/10.1038/s41586-024-08372-2	True
I2134.AG	Russia_Irkutsk_N	Ancient_Siberian	Sosnovy-Mys (Irkutsk Oblast, Ust-Ilimsky District, Kata, Sosnovy Island)	Russia	58.7562	102.6317	7575.0	43.0	5.69779053	818605.0	M	Pass	ZengReichNature2025	https://doi.org/10.1038/s41586-025-09189-3	True
I2137.AG	Russia_AltaiKrai_N	Ancient_Siberian	Kostenkova-Izbushka (Altai Krai, Zonalny District, Vershinino Village)	Russia	52.7087	84.7077	8086.0	55.0	5.31986401	766994.0	F	Pass	ZengReichNature2025	https://doi.org/10.1038/s41586-025-09189-3	True
I2138.AG	Russia_Novosibirsk_N	West_Eurasian_control	Zarechnoye-1 (Novosibirsk Oblast, Toguchinsky District, Zarechnoe Village)	Russia	55.1429722	84.5961667	8779.0	112.0	9.18832579	889517.0	F	Pass	ZengReichNature2025	https://doi.org/10.1038/s41586-025-09189-3	True
I2139.AG	Russia_Novosibirsk_N	West_Eurasian_control	Zarechnoye-1 (Novosibirsk Oblast, Toguchinsky District, Zarechnoe Village)	Russia	55.1429722	84.5961667	8777.0	110.0	9.79149846	888302.0	F	Pass	ZengReichNature2025	https://doi.org/10.1038/s41586-025-09189-3	True
I2142.AG	Russia_AltaiKrai_N	Ancient_Siberian	Ust'-Isha (Altai Krai, Krasnogorsky District, Ust'-Isha Village)	Russia	52.163893	85.960425	7125.0	101.0	5.98289212	803160.0	M	Pass	ZengReichNature2025	https://doi.org/10.1038/s41586-025-09189-3	True
I2144.AG	Russia_Omsk_N-o	West_Eurasian_control	Ostrov-2 (Omsk Oblast, Omsk Municipality)	Russia	54.9727306	73.365825	4767.0	68.0	1.36141049	529400.0	F	Pass	ZengReichNature2025	https://doi.org/10.1038/s41586-025-09189-3	True
I2163.AG	Bulgaria_Kairyaka_MLBA	West_Eurasian_control	Kairyaka (Haskovo Province, Dimitrovgrad Municipality, Merichleri)	Bulgaria	42.132897	25.496288	3639.0	52.0	4.49812235	819937.0	M	Pass	MathiesonReichNature2018	https://doi.org/10.1038/nature25778	True
I2165.AG	Bulgaria_Kairyaka_EBA-2	West_Eurasian_control	Kairyaka (Haskovo Province, Dimitrovgrad Municipality, Merichleri)	Bulgaria	42.132897	25.496288	4910.0	43.0	6.0672409	850763.0	M	Pass	MathiesonReichNature2018	https://doi.org/10.1038/nature25778	True
I2175.AG	Bulgaria_Smyadovo_EBA	West_Eurasian_control	Smyadovo (Shumen Province, Smyadovo Municipality)	Bulgaria	43.057778	26.983611	5097.0	113.0	0.58165941	429282.0	M	Questionable	MathiesonReichNature2018	https://doi.org/10.1038/nature25778	True
I2176.AG	Bulgaria_Smyadovo_EBA	West_Eurasian_control	Smyadovo (Shumen Province, Smyadovo Municipality)	Bulgaria	43.057778	26.983611	5146.0	92.0	1.8225725	779942.0	M	Questionable	MathiesonReichNature2018	https://doi.org/10.1126/science.abm4247	True
I2181.AG	Bulgaria_Smyadovo_C-oSteppe	West_Eurasian_control	Smyadovo (Shumen Province, Smyadovo Municipality)	Bulgaria	43.057778	26.983611	6458.0	42.0	0.07032701	73095.0	M	Pass	MathiesonReichNature2018	https://doi.org/10.1038/nature25778	True
I2181_alt.AG	Bulgaria_Smyadovo_C-oSteppe	West_Eurasian_control	Smyadovo (Shumen Province, Smyadovo Municipality)	Bulgaria	43.057778	26.983611	6458.0	42.0	0.11478492	117024.0	M	CRITICAL	MathiesonReichNature2018	https://doi.org/10.1126/science.abm4247	True
I2189.AG	Israel_MLBA-o	West_Eurasian_control	Tel Megiddo (Jezreel Valley)	Israel	32.584242	35.185456	3500.0	29.0	0.15687631	138501.0	M	Pass	Agranat-TamirReichCell2020	https://doi.org/10.1016/j.cell.2020.04.024	True
I2190.AG	Israel_MLBA	West_Eurasian_control	Tel Megiddo (Jezreel Valley)	Israel	32.584242	35.185456	3351.0	49.0	0.48726751	302605.0	M	Questionable	Agranat-TamirReichCell2020	https://doi.org/10.1016/j.cell.2020.04.024	True
I2195.AG	Israel_MLBA	West_Eurasian_control	Tel Megiddo (Jezreel Valley)	Israel	32.584242	35.185456	3372.0	66.0	0.27511409	231919.0	M	Questionable	Agranat-TamirReichCell2020	https://doi.org/10.1016/j.cell.2020.04.024	True
I2198.AG	Israel_LBA	West_Eurasian_control	Tel Megiddo (Jezreel Valley)	Israel	32.584242	35.185456	3420.0	21.0	0.41704566	296313.0	M	Pass	Agranat-TamirReichCell2020	https://doi.org/10.1016/j.cell.2020.04.024	True
I2199.AG	Spain_EN	West_Eurasian_control	El Prado de Pancorbo (Castilla y León, Burgos, Pancorbo)	Spain	42.6282	-3.11649	7069.0	56.0	0.4203699	333796.0	F	Pass	LipsonReichNature2017	https://doi.org/10.1038/nature24476	True
I2200.AG	Israel_MLBA-o	West_Eurasian_control	Tel Megiddo (Jezreel Valley)	Israel	32.584242	35.185456	3500.0	29.0	1.86141353	628191.0	F	Pass	Agranat-TamirReichCell2020	https://doi.org/10.1016/j.cell.2020.04.024	True
I2201.AG	Israel_IA-o	West_Eurasian_control	Abel-Beth-Maacah (Upper Galilee , Metula)	Israel	33.260455	35.580347	2889.0	45.0	1.2089439	582381.0	M	Pass	Agranat-TamirReichCell2020	https://doi.org/10.1016/j.cell.2020.04.024	True
I2215.AG	Bulgaria_MalakPreslavets_N	West_Eurasian_control	Malak-Preslavets (Silistra Province, Tutrakan Municipality, Tsar Samuil)	Bulgaria	43.98	26.4	7976.0	29.0	0.12869979	129219.0	M	CRITICAL	MathiesonReichNature2018	https://doi.org/10.1126/science.abm4247	True
I2216.AG	Bulgaria_MalakPreslavets_N-oHighEEF	West_Eurasian_control	Malak-Preslavets (Silistra Province, Tutrakan Municipality, Tsar Samuil)	Bulgaria	43.98	26.4	7839.0	52.0	0.10253346	105589.0	F	Pass	MathiesonReichNature2018	https://doi.org/10.1126/science.abm4247	True
I2230.AG	Argentina_BuenosAires_7700BP	Ancient_South_America	Arroyo Seco II (Buenos Aires Province, Ptdo. Tres Arroyos)	Argentina	-38.3605556	-60.2441667	8574.0	125.0	1.86416504	827600.0	M	Pass	PosthReichCell2018	https://doi.org/10.1016/j.cell.2018.10.027	True
I2232.AG	Argentina_BuenosAires_7700BP	Ancient_South_America	Arroyo Seco II (Buenos Aires Province, Ptdo. Tres Arroyos)	Argentina	-38.3605556	-60.2441667	8373.0	65.0	0.03125394	33148.0	M	Pass	PosthReichCell2018	https://doi.org/10.1016/j.cell.2018.10.027	True
I2233.AG	Peru_EarlyHorizon_2250BP_Paracas	Ancient_South_America	Wari Kayan (Paracas Penisula)	Peru	-13.8726	-76.303281	1915.0	92.0	0.01444589	15587.0	M	Pass	NakatsukaFehren-SchmitzCell2020	https://doi.org/10.1016/j.cell.2020.04.015	False
I2236.AG	Peru_LIP	Ancient_South_America	Chanka (Ayacucho Region, Huancaraylla District)	Peru	-13.754052	-74.225667	650.0	58.0	0.26974924	235910.0	M	Pass	NakatsukaFehren-SchmitzCell2020	https://doi.org/10.1016/j.cell.2020.04.015	True
I2237.AG	Peru_EIP_1300BP	Ancient_South_America	El Brujo (North Coast)	Peru	-7.914978	-79.305486	1335.0	52.0	0.50925964	391896.0	F	Pass	NakatsukaFehren-SchmitzCell2020	https://doi.org/10.1016/j.cell.2020.04.015	True
I2238.AG	Peru_EIP_Moche	Ancient_South_America	El Brujo (North Coast)	Peru	-7.914978	-79.305486	1550.0	115.0	0.12320806	125230.0	F	Pass	NakatsukaFehren-SchmitzCell2020	https://doi.org/10.1016/j.cell.2020.04.015	True
I2241.AG	Peru_MHorizon_LIP_Lambayeque	Ancient_South_America	El Brujo (North Coast)	Peru	-7.914978	-79.305486	925.0	159.0	2.30805492	794540.0	M	Pass	NakatsukaFehren-SchmitzCell2020	https://doi.org/10.1016/j.cell.2020.04.015	True
I2242.AG	Peru_MHorizon_LIP_850BP	Ancient_South_America	El Brujo (North Coast)	Peru	-7.914978	-79.305486	685.0	59.0	0.49614084	390819.0	F	Pass	NakatsukaFehren-SchmitzCell2020	https://doi.org/10.1016/j.cell.2020.04.015	True
I2243.AG	Peru_MHorizon_LIP_Lambayeque	Ancient_South_America	El Brujo (North Coast)	Peru	-7.914978	-79.305486	925.0	159.0	0.07638799	81333.0	F	Pass	NakatsukaFehren-SchmitzCell2020	https://doi.org/10.1016/j.cell.2020.04.015	True
I2244.AG	Peru_MHorizon_LIP_Lambayeque	Ancient_South_America	El Brujo (North Coast)	Peru	-7.914978	-79.305486	925.0	159.0	1.22192799	648184.0	M	Pass	NakatsukaFehren-SchmitzCell2020	https://doi.org/10.1016/j.cell.2020.04.015	True
I2250.AG	Peru_LIP_Chimu	Ancient_South_America	Chinchawas (Ancash Region, Huaraz Province, Yupash)	Peru	-9.582555	-77.697503	700.0	87.0	0.30446821	282767.0	M	Pass	NakatsukaFehren-SchmitzCell2020	https://doi.org/10.1016/j.cell.2020.04.015	True
I2251.AG	Peru_LIP_Chimu	Ancient_South_America	Chinchawas (Ancash Region, Huaraz Province, Yupash)	Peru	-9.582555	-77.697503	700.0	87.0	1.44459122	695399.0	F	Pass	NakatsukaFehren-SchmitzCell2020	https://doi.org/10.1016/j.cell.2020.04.015	True
I2252.AG	Peru_MHorizon	Ancient_South_America	Chinchawas (Ancash Region, Huaraz Province, Yupash)	Peru	-9.582555	-77.697503	1025.0	101.0	0.50896328	393223.0	M	Pass	NakatsukaFehren-SchmitzCell2020	https://doi.org/10.1016/j.cell.2020.04.015	True
I2253.AG	Peru_MHorizon_WariHighlands	Ancient_South_America	Chinchawas (Ancash Region, Huaraz Province, Yupash)	Peru	-9.582555	-77.697503	1025.0	101.0	0.01069493	11713.0	F	Pass	NakatsukaFehren-SchmitzCell2020	https://doi.org/10.1016/j.cell.2020.04.015	False
I2261.AG	Peru_4100BP_LaGalgada	Ancient_South_America	La Galgada (Ancash Region, Pallasca Province, Tauca District)	Peru	-8.466666667	-78.15	4105.0	72.0	4.14438847	934074.0	M	Pass	PosthReichCell2018	https://doi.org/10.1016/j.cell.2018.10.027	True
I2262.AG	Peru_EIP_Moche	Ancient_South_America	El Brujo (North Coast)	Peru	-7.914978	-79.305486	1550.0	115.0	0.1235948	126141.0	M	Pass	NakatsukaFehren-SchmitzCell2020	https://doi.org/10.1016/j.cell.2020.04.015	True
